state_year,is_after_brady_bill_fed_check_law,has_universal_background_checks,education_attainment,treatnew (21 states),treatyearnew,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,unemployed,p_white,p_black,p_asian,p_nativeamerican,p_nonwhite,median_income
Iowa_1993,0,0,19.48,0,0,1,0,0,2820525.0,0.021335550000000002,0.9678435900000001,0.01263429,0.00870946,0.00218363,0.03215644,53070
Iowa_1994,1,0,20.34,0,0,1,0,0,2829422.0,0.021006200000000003,0.9651001200000001,0.013314119999999999,0.00921918,0.0020178400000000003,0.03489992,59993
Iowa_1995,1,0,21.2,0,0,1,0,0,2840860.0,0.020676850000000004,0.9623566500000001,0.013993949999999998,0.0097289,0.0018520500000000005,0.0376434,62903
Iowa_1996,1,0,22.06,0,0,1,0,0,2848473.0,0.020347500000000004,0.9596131800000002,0.014673779999999997,0.01023862,0.0016862600000000006,0.04038688,57287
Iowa_1997,1,0,22.92,0,0,1,0,0,2854396.0,0.020018150000000005,0.9568697100000002,0.015353609999999997,0.01074834,0.0015204700000000008,0.04313036,57044
Iowa_1998,1,0,23.78,0,0,1,0,0,2861025.0,0.019688800000000006,0.9541262400000002,0.016033439999999996,0.01125806,0.001354680000000001,0.04587384,61673
Iowa_1999,1,0,24.64,0,0,1,0,0,2869413.0,0.019359450000000007,0.9513827700000003,0.016713269999999995,0.01176778,0.001188890000000001,0.04861732,67040
Iowa_2000,1,0,25.5,0,0,1,0,0,2929067.0,0.0190301,0.9486393,0.0173931,0.0122775,0.0010231,0.0513608,64671
Iowa_2001,1,0,23.9,0,0,1,6,1,2931997.0,0.0240866,0.956376,0.0113968,0.0085237,0.0021549,0.043624,62858
Iowa_2002,1,0,23.1,0,0,1,0,0,2934234.0,0.0267722,0.9532967,0.0114738,0.0092652,0.0014006,0.0467033,61993
Iowa_2003,1,0,24.6,0,0,1,0,0,2941999.0,0.0268799,0.9484966,0.0119194,0.0118213,0.0017658,0.0515034,61111
Iowa_2004,1,0,24.3,0,0,0,0,0,2953635.0,0.0273009,0.9530845,0.0112298,0.0128269,0.0032442,0.0469156,62389
Iowa_2005,1,0,24.5,0,0,0,0,0,2964454.0,0.025583,0.9553478,0.0119815,0.010834,0.0029026,0.0446522,64669
Iowa_2006,1,0,24.0,0,0,0,0,0,2982644.0,0.0222776,0.9485801,0.0143768,0.0107826,0.0033352,0.0514199,64829
Iowa_2007,1,0,24.3,0,0,0,0,0,2999212.0,0.0218733,0.9482408,0.0140222,0.0107589,0.0029401,0.0517592,64065
Iowa_2008,1,0,24.7,0,0,1,0,0,3016734.0,0.0183606,0.9495735,0.0153656,0.011394,0.0023113,0.0504265,63252
Iowa_2009,1,0,25.1,0,0,1,0,0,3032870.0,0.0293678,0.9483544,0.0141473,0.0114804,0.0033173,0.0516456,64206
Iowa_2010,1,0,24.9,0,0,1,0,0,3050819.0,0.0313589,0.9439605,0.0164537,0.0115499,0.0029036,0.0560395,61041
Iowa_2011,1,0,25.8,0,0,1,0,0,3066772.0,0.0300016,0.9419672,0.0191959,0.0125536,0.0044812,0.0580327,60627
Iowa_2012,1,0,26.3,0,0,1,0,0,3076844.0,0.0243499,0.942463,0.0189459,0.0134783,0.0027656,0.057537,63180
Iowa_2013,1,0,26.4,0,0,1,0,0,3093935.0,0.0220637,0.9424207,0.0203036,0.0130433,0.0033944,0.0575793,70080
Iowa_2014,1,0,27.7,0,0,1,0,0,3110643.0,0.0203966,0.9443414,0.0189195,0.0130425,0.003677,0.0556586,66225
Iowa_2015,1,0,26.8,0,0,1,0,0,3122541.0,0.0187774,0.9401254,0.0212853,0.0123824,0.0040752,0.0598746,69593
Iowa_2016,1,0,28.4,0,0,0,0,0,3133210.0,0.017193,0.9387965,0.0196848,0.013362,0.0037688,0.0612035,66719
Iowa_2017,1,0,28.9,0,0,0,0,0,3143734.0,0.0176239,0.9329862,0.0212904,0.0158368,0.0046216,0.0670138,70148
Iowa_2018,1,0,29.0,0,0,0,0,0,3149900.0,0.0168098,0.9391879,0.0193128,0.0150794,0.0042952,0.0608121,74144
Iowa_2019,1,0,29.3,0,0,0,0,0,3159596.0,0.0161059,0.9374408,0.0213624,0.0130192,0.0035451,0.0625592,70002
Iowa_2020,1,0,29.5,0,0,0,0,0,3190571.0,0.0193431,0.8942334,0.0233086,0.0153171,0.0045709,0.1057666,72030
Iowa_2021,1,0,30.5,0,0,0,0,0,3197689.0,0.0169471,0.8919931,0.0219514,0.016855,0.0057718,0.1080069,72429
Kansas_1984,0,0,17.0,0,0,0,0,0,2424086.0,0.0182552,0.9303809,0.0528429,0.0076275,0.007381,0.0696191,61342
Kansas_1985,0,0,17.68,0,0,0,0,0,2427405.0,0.0189324,0.92909725,0.05101703333333333,0.0079422,0.007892833333333333,0.07090275,54873
Kansas_1986,0,0,18.36,0,0,0,0,0,2432619.0,0.019609599999999998,0.9278136,0.04919116666666666,0.0082569,0.008404666666666666,0.0721864,56622
Kansas_1987,0,0,19.04,0,0,0,0,0,2445367.0,0.020286799999999997,0.92652995,0.04736529999999999,0.008571599999999999,0.008916499999999999,0.07347005,58530
Kansas_1988,0,0,19.72,0,0,0,0,0,2461996.0,0.020963999999999997,0.9252463000000001,0.04553943333333332,0.008886299999999998,0.009428333333333332,0.07475369999999999,56452
Kansas_1989,0,0,20.4,0,0,0,0,0,2472849.0,0.021641199999999996,0.9239626500000001,0.043713566666666655,0.009200999999999997,0.009940166666666665,0.07603734999999999,56829
Kansas_1990,0,0,21.1,0,0,0,0,0,2480683.0,0.0223184,0.922679,0.0418877,0.0095157,0.010452,0.077321,60318
Kansas_1991,0,0,21.72,0,0,0,0,0,2495209.0,0.0218709,0.92223765,0.04126762,0.01000312,0.01000158,0.07776235000000001,56990
Kansas_1992,0,0,22.34,0,0,0,0,0,2526042.0,0.0214234,0.9217963,0.040647539999999996,0.010490540000000001,0.00955116,0.07820370000000001,57603
Kansas_1993,0,0,22.96,0,0,0,0,0,2547605.0,0.0209759,0.92135495,0.040027459999999994,0.010977960000000002,0.00910074,0.07864505000000002,55119
Kansas_1994,1,0,23.58,0,0,0,0,0,2569118.0,0.0205284,0.9209136,0.03940737999999999,0.011465380000000002,0.00865032,0.07908640000000003,51366
Kansas_1995,1,0,24.2,0,0,0,0,0,2586942.0,0.0200809,0.92047225,0.03878729999999999,0.011952800000000003,0.0081999,0.07952775000000004,53733
Kansas_1996,1,0,24.82,0,0,0,0,0,2598266.0,0.0196334,0.9200309,0.03816721999999999,0.012440220000000004,0.0077494799999999996,0.07996910000000004,56210
Kansas_1997,1,0,25.44,0,0,0,0,0,2616339.0,0.0191859,0.91958955,0.037547139999999986,0.012927640000000004,0.00729906,0.08041045000000005,61582
Kansas_1998,1,0,26.06,0,0,0,0,0,2638667.0,0.0187384,0.9191482,0.036927059999999984,0.013415060000000005,0.00684864,0.08085180000000006,61159
Kansas_1999,1,0,26.68,0,0,0,0,0,2654052.0,0.0182909,0.91870685,0.03630697999999998,0.013902480000000005,0.00639822,0.08129315000000006,60923
Kansas_2000,1,0,27.3,0,0,0,7,1,2693681.0,0.0178434,0.9182655,0.0356869,0.0143899,0.0059478,0.0817345,64779
Kansas_2001,1,0,27.9,0,0,0,0,0,2702162.0,0.0194805,0.9231096,0.0280981,0.0126229,0.0077679,0.0768904,63532
Kansas_2002,1,0,29.1,0,0,0,0,0,2713535.0,0.0280241,0.9144385,0.0302579,0.0155689,0.0081229,0.0855615,64364
Kansas_2003,1,0,31.0,0,0,0,0,0,2723004.0,0.0290367,0.9219292,0.0279222,0.0146112,0.0072437,0.0780708,65317
Kansas_2004,1,0,30.0,0,0,0,0,0,2734373.0,0.0255203,0.9168112,0.0270069,0.0162289,0.0089197,0.0831888,59046
Kansas_2005,1,0,30.4,0,0,0,0,0,2745299.0,0.0250164,0.8948729,0.035977,0.0140558,0.0089942,0.1051271,58448
Kansas_2006,1,0,28.6,0,0,0,0,0,2762931.0,0.0226853,0.8902655,0.0373118,0.0163306,0.0105084,0.1097345,61361
Kansas_2007,1,0,28.8,0,0,0,0,0,2783785.0,0.0232123,0.8884538,0.038064,0.0172505,0.009172,0.1115462,63527
Kansas_2008,1,0,29.6,0,0,0,0,0,2808076.0,0.0190895,0.8897562999999999,0.0393145,0.0174219,0.0093319,0.1102438,60395
Kansas_2009,1,0,29.5,0,0,0,0,0,2832704.0,0.0323366,0.8909168,0.0355844,0.0196985,0.0110142,0.1090832,56606
Kansas_2010,1,0,29.8,0,0,0,0,0,2858266.0,0.0359794,0.886308,0.0398508,0.0184692,0.0104067,0.1136921,57352
Kansas_2011,1,0,30.1,0,0,0,0,0,2869677.0,0.0350883,0.8825559,0.0403671,0.019252,0.009971,0.1174441,55712
Kansas_2012,1,0,30.4,0,0,0,0,0,2886024.0,0.0300628,0.8850681,0.0415594,0.0189094,0.0110505,0.1149319,59115
Kansas_2013,1,0,31.1,0,0,0,0,0,2894306.0,0.0271715,0.8809289,0.0451837,0.0195444,0.0099425,0.1190711,55709
Kansas_2014,1,0,31.5,0,0,0,0,0,2901861.0,0.0224637,0.881779,0.0413166,0.0194431,0.0096868,0.118221,61224
Kansas_2015,1,0,31.7,0,0,0,0,0,2910717.0,0.0209217,0.8830889,0.0397234,0.0224856,0.0103913,0.1169111,62743
Kansas_2016,1,0,32.8,0,0,0,23,2,2912977.0,0.0210563,0.8864638,0.0394893,0.0202518,0.0090941,0.1135362,64140
Kansas_2017,1,0,33.7,0,0,0,0,0,2910892.0,0.0197794,0.880064,0.0408184,0.0215497,0.0098727,0.119936,62889
Kansas_2018,1,0,33.8,0,0,0,0,0,2912748.0,0.0175195,0.8768221,0.0395035,0.0221869,0.0098082,0.1231779,68987
Kansas_2019,1,0,34.0,0,0,0,0,0,2912635.0,0.0152541,0.880594,0.0391622,0.0211132,0.0079806,0.119406,77523
Kansas_2020,1,0,35.1,0,0,0,0,0,2937919.0,0.019554,0.8275044,0.0375491,0.0225701,0.0106412,0.1724956,76495
Kansas_2021,1,0,35.4,0,0,0,0,0,2937922.0,0.0163,0.8118935,0.0344994,0.0235867,0.0107746,0.1881065,75979
Kentucky_1984,0,0,11.1,0,0,0,0,0,3695453.0,0.0347818,0.9239621,0.0713107,0.0030356,0.0012328,0.0760379,44034
Kentucky_1985,0,0,11.52,0,0,0,0,0,3694826.0,0.03446253333333334,0.92463315,0.0701305,0.0032396166666666666,0.0013341666666666667,0.07536685,41805
Kentucky_1986,0,0,11.94,0,0,0,0,0,3687809.0,0.03414326666666667,0.9253042,0.06895029999999999,0.0034436333333333334,0.0014355333333333333,0.07469579999999999,47033
Kentucky_1987,0,0,12.36,0,0,0,0,0,3683329.0,0.03382400000000001,0.92597525,0.06777009999999999,0.00364765,0.0015369,0.07402474999999999,47297
Kentucky_1988,0,0,12.78,0,0,0,0,0,3679999.0,0.03350473333333334,0.9266463,0.06658989999999998,0.003851666666666667,0.0016382666666666665,0.07335369999999998,43956
Kentucky_1989,0,0,13.2,0,0,0,21,1,3677306.0,0.03318546666666668,0.92731735,0.06540969999999997,0.004055683333333333,0.0017396333333333331,0.07268264999999997,49257
Kentucky_1990,0,0,13.6,0,0,0,0,0,3692584.0,0.0328662,0.9279884,0.0642295,0.0042597,0.001841,0.0720116,49961
Kentucky_1991,0,0,14.29,0,0,0,0,0,3714686.0,0.03249517,0.92728041,0.06305783999999999,0.00451028,0.0018179799999999999,0.07271959,46230
Kentucky_1992,0,0,14.98,0,0,1,0,0,3756358.0,0.032124139999999995,0.9265724200000001,0.06188617999999999,0.0047608600000000004,0.00179496,0.07342758,44579
Kentucky_1993,0,0,15.67,0,0,1,0,0,3792288.0,0.031753109999999994,0.9258644300000001,0.060714519999999994,0.005011440000000001,0.00177194,0.07413557000000001,45132
Kentucky_1994,1,0,16.36,0,0,1,0,0,3823215.0,0.03138207999999999,0.9251564400000001,0.059542859999999996,0.005262020000000001,0.0017489200000000002,0.07484356000000002,48234
Kentucky_1995,1,0,17.05,0,0,1,0,0,3855248.0,0.03101104999999999,0.9244484500000001,0.0583712,0.005512600000000001,0.0017259000000000003,0.07555155000000002,52793
Kentucky_1996,1,0,17.74,0,0,1,0,0,3881051.0,0.03064001999999999,0.9237404600000001,0.05719954,0.005763180000000001,0.0017028800000000004,0.07625954000000003,55913
Kentucky_1997,1,0,18.43,0,0,1,8,1,3907816.0,0.03026898999999999,0.9230324700000001,0.05602788,0.006013760000000002,0.0016798600000000005,0.07696753000000003,56485
Kentucky_1998,1,0,19.12,0,0,1,0,0,3934310.0,0.029897959999999987,0.9223244800000001,0.054856220000000004,0.006264340000000002,0.0016568400000000006,0.07767552000000004,60395
Kentucky_1999,1,0,19.81,0,0,1,0,0,3960825.0,0.029526929999999986,0.9216164900000001,0.053684560000000006,0.006514920000000002,0.0016338200000000007,0.07838351000000005,55035
Kentucky_2000,1,0,20.5,0,0,0,0,0,4049021.0,0.0291559,0.9209085,0.0525129,0.0067655,0.0016108,0.0790915,57215
Kentucky_2001,1,0,20.4,0,0,0,0,0,4068132.0,0.0295459,0.9248436,0.0487185,0.0068618,0.0015338,0.0751564,58963
Kentucky_2002,1,0,21.6,0,0,0,0,0,4089875.0,0.0337004,0.9273838,0.0465386,0.007489,0.0018277,0.0726162,55519
Kentucky_2003,1,0,21.3,0,0,0,0,0,4117170.0,0.0329746,0.927066,0.0486904,0.0069036,0.0028832,0.072934,54543
Kentucky_2004,1,0,21.0,0,0,0,0,0,4146100.9999999995,0.0306774,0.923804,0.0500788,0.0079595,0.0022386,0.076196,51201
Kentucky_2005,1,0,18.9,0,0,0,0,0,4182742.0,0.0324112,0.9130319,0.0572799,0.0100969,0.0025302,0.086968,51038
Kentucky_2006,1,0,20.0,0,0,0,0,0,4219239.0,0.028966,0.9070212,0.0629287,0.0095218,0.0018148,0.0929789,53189
Kentucky_2007,1,0,19.85,0,0,0,0,0,4256672.0,0.0275825,0.91006,0.0597505,0.0094735,0.0018388,0.0899399,51679
Kentucky_2008,1,0,19.7,0,0,0,7,1,4289878.0,0.0275787,0.9048083,0.0628581,0.0103913,0.0019484,0.0951917,51907
Kentucky_2009,1,0,21.0,0,0,0,0,0,4317074.0,0.04252,0.9012243,0.0638818,0.0098663,0.002625,0.0987758,54007
Kentucky_2010,1,0,20.5,0,0,0,0,0,4348464.0,0.0478147,0.8997796,0.0667753,0.0103067,0.0021807,0.1002204,51188
Kentucky_2011,1,0,21.1,0,0,0,0,0,4370817.0,0.0420711,0.8957026,0.0702388,0.0100212,0.0020539,0.1042974,48117
Kentucky_2012,1,0,21.8,0,0,0,0,0,4387865.0,0.0385545,0.8966058,0.0673249,0.0122694,0.0018583,0.1033942,48573
Kentucky_2013,1,0,22.6,0,0,0,0,0,4406906.0,0.0350912,0.8992155,0.0641376,0.0109563,0.0021557,0.1007845,52282
Kentucky_2014,1,0,22.2,0,0,0,0,0,4416992.0,0.0306454,0.8985691,0.0636311,0.0108318,0.0017384,0.1014309,49014
Kentucky_2015,1,0,23.3,0,0,0,0,0,4429126.0,0.0266822,0.8958636,0.0642919,0.0124696,0.0024805,0.1041364,48474
Kentucky_2016,1,0,23.4,0,0,0,0,0,4440306.0,0.0230224,0.8936051,0.0661615,0.0135229,0.0017211,0.1063949,51223
Kentucky_2017,1,0,24.0,0,0,0,0,0,4455590.0,0.0220753,0.8976089,0.0605853,0.0143334,0.0015705,0.1023911,54901
Kentucky_2018,1,0,24.8,0,0,0,20,1,4464273.0,0.0205607,0.897834,0.0587795,0.0137218,0.0016932,0.102166,58863
Kentucky_2019,1,0,25.1,0,0,0,0,0,4472345.0,0.0197157,0.8985301,0.0582488,0.0151372,0.0015334,0.1014699,58989
Kentucky_2020,1,0,27.4,0,0,0,0,0,4507445.0,0.0226621,0.8534262,0.0617126,0.0153641,0.0025863,0.1465738,59405
Kentucky_2021,1,0,27.0,0,0,0,0,0,4506589.0,0.0232502,0.8505622,0.0594657,0.0152096,0.0028109,0.1494378,55629
Louisiana_1984,0,0,13.9,0,0,0,0,0,4400477.0,0.024882,0.6932574,0.295497,0.0062581,0.0031944,0.3067426,47195
Louisiana_1985,0,0,14.27,0,0,0,0,0,4408118.0,0.027590216666666667,0.6913333666666667,0.2962708,0.00655115,0.00353425,0.30866663333333333,50998
Louisiana_1986,0,0,14.64,0,0,0,0,0,4406919.0,0.030298433333333333,0.6894093333333333,0.2970446,0.0068442,0.0038741,0.3105906666666667,49437
Louisiana_1987,0,0,15.01,0,0,0,0,0,4344148.0,0.03300665,0.6874853,0.2978184,0.0071372499999999995,0.00421395,0.31251470000000003,48843
Louisiana_1988,0,0,15.38,0,0,0,0,0,4288863.0,0.035714866666666664,0.6855612666666666,0.2985922,0.007430299999999999,0.0045538,0.3144387333333334,45259
Louisiana_1989,0,0,15.75,0,0,0,0,0,4252894.0,0.03842308333333333,0.6836372333333333,0.29936599999999997,0.007723349999999999,0.00489365,0.31636276666666674,48364
Louisiana_1990,0,0,16.1,0,0,0,0,0,4219179.0,0.0411313,0.6817132,0.3001398,0.0080164,0.0052335,0.3182868,45172
Louisiana_1991,0,0,16.74,0,0,0,0,0,4240950.0,0.03997208,0.68321401,0.29671104000000004,0.00842107,0.00549889,0.31678598999999996,49216
Louisiana_1992,0,0,17.38,0,0,1,0,0,4270849.0,0.03881286,0.6847148200000001,0.29328228,0.008825739999999999,0.00576428,0.31528517999999994,48288
Louisiana_1993,0,0,18.02,0,0,1,0,0,4284749.0,0.037653639999999995,0.6862156300000001,0.28985352,0.009230409999999998,0.00602967,0.3137843699999999,48717
Louisiana_1994,1,0,18.66,0,0,1,0,0,4306500.0,0.03649441999999999,0.6877164400000001,0.28642475999999994,0.009635079999999997,0.00629506,0.3122835599999999,46567
Louisiana_1995,1,0,19.3,0,0,1,0,0,4327978.0,0.03533519999999999,0.6892172500000001,0.2829959999999999,0.010039749999999997,0.00656045,0.3107827499999999,49497
Louisiana_1996,1,0,19.94,0,0,1,0,0,4338763.0,0.03417597999999999,0.6907180600000001,0.2795672399999999,0.010444419999999996,0.00682584,0.30928193999999987,52203
Louisiana_1997,1,0,20.58,0,0,1,0,0,4351390.0,0.033016759999999985,0.6922188700000002,0.27613847999999985,0.010849089999999995,0.00709123,0.30778112999999985,56161
Louisiana_1998,1,0,21.22,0,0,1,0,0,4362758.0,0.03185753999999998,0.6937196800000002,0.2727097199999998,0.011253759999999995,0.0073566199999999995,0.30628031999999983,52870
Louisiana_1999,1,0,21.86,0,0,1,0,0,4372035.0,0.030698319999999984,0.6952204900000002,0.2692809599999998,0.011658429999999994,0.007622009999999999,0.3047795099999998,53266
Louisiana_2000,1,0,22.5,0,0,0,0,0,4471885.0,0.0295391,0.6967213,0.2658522,0.0120631,0.0078874,0.3032787,48464
Louisiana_2001,1,0,19.7,0,0,0,0,0,4477875.0,0.0338837,0.7007777,0.2580161,0.0123255,0.0053213,0.2992223,51117
Louisiana_2002,1,0,22.1,0,0,0,0,0,4497267.0,0.0347531,0.6997126,0.2610922,0.0113927,0.0062712,0.3002874,51360
Louisiana_2003,1,0,22.3,0,0,0,4,1,4521042.0,0.0392913,0.7126732,0.2493213,0.0144306,0.005858,0.2873268,49479
Louisiana_2004,1,0,22.4,0,0,0,0,0,4552238.0,0.0364712,0.7175421,0.2477812,0.0127552,0.0045104,0.2824579,52379
Louisiana_2005,1,0,19.6,0,0,0,0,0,4576628.0,0.0363773,0.7077987,0.2514333,0.0121485,0.007098,0.2922013,51785
Louisiana_2006,1,0,20.3,0,0,0,0,0,4302665.0,0.0327376,0.7086135,0.2529278,0.0121268,0.006528,0.2913865,49152
Louisiana_2007,1,0,20.4,0,0,0,0,0,4375581.0,0.0282129,0.7017803,0.2568155,0.0139995,0.0057044,0.2982198,54117
Louisiana_2008,1,0,20.3,0,0,0,0,0,4435586.0,0.0250728,0.6950653,0.2633581,0.0127477,0.0071368,0.3049347,49907
Louisiana_2009,1,0,21.4,0,0,0,0,0,4491648.0,0.0363226,0.6897687,0.2681782,0.0137394,0.0050987,0.3102312,57512
Louisiana_2010,1,0,21.25,0,0,0,0,0,4544635.0,0.0415379,0.6704734,0.2775762,0.0167271,0.0081284,0.3295266,48941
Louisiana_2011,1,0,21.1,0,0,0,0,0,4576244.0,0.0406945,0.6487253,0.3046573,0.0149536,0.006621,0.3512747,49085
Louisiana_2012,1,0,22.0,0,0,0,0,0,4602067.0,0.0389392,0.6538962,0.2989598,0.0154232,0.0073081,0.3461038,46207
Louisiana_2013,1,0,22.5,0,0,0,0,0,4626040.0,0.0342842,0.6562395,0.2956058,0.015327,0.0066103,0.3437605,54083
Louisiana_2014,1,0,22.9,0,0,0,0,0,4645938.0,0.0317938,0.6602214,0.2899244,0.0169445,0.0068097,0.3397786,48579
Louisiana_2015,1,0,23.2,0,0,0,12,1,4666998.0,0.0299827,0.6622164,0.2874328,0.0165406,0.006197,0.3377837,52516
Louisiana_2016,1,0,23.4,0,0,0,7,1,4681346.0,0.0284875,0.6640901,0.2818478,0.0167439,0.0073168,0.3359099,47641
Louisiana_2017,1,0,23.8,0,0,0,0,0,4673673.0,0.027167,0.6660231,0.2765083,0.0192168,0.0063829,0.3339769,48151
Louisiana_2018,1,0,24.3,0,0,0,0,0,4664450.0,0.0267269,0.6754456,0.2657322,0.0177568,0.006263,0.3245544,53919
Louisiana_2019,1,0,25.0,0,0,0,5,1,4658285.0,0.0223027,0.6838208,0.2596364,0.0176098,0.0078595,0.3161792,54797
Louisiana_2020,1,0,27.2,0,0,0,0,0,4651664.0,0.0311617,0.6200933,0.2716339,0.0180243,0.0077428,0.3799067,53576
Louisiana_2021,1,0,26.4,0,0,0,0,0,4627098.0,0.0312622,0.6101276,0.2681447,0.0202002,0.0082679,0.3898724,57206
Maine_1984,0,0,14.4,0,0,0,0,0,1155635.0,0.0328193,0.9903342,0.0030485,0.0027957,0.0034946,0.0096659,51427
Maine_1985,0,0,15.13,0,0,0,0,0,1162936.0,0.03320911666666667,0.9891629833333334,0.003164933333333333,0.003103083333333333,0.0041026,0.010837083333333334,49409
Maine_1986,0,0,15.86,0,0,0,0,0,1170126.0,0.03359893333333334,0.9879917666666668,0.0032813666666666663,0.0034104666666666663,0.0047106,0.012008266666666666,55434
Maine_1987,0,0,16.59,0,0,0,0,0,1184574.0,0.033988750000000005,0.9868205500000001,0.0033977999999999994,0.0037178499999999995,0.0053186,0.013179449999999999,53993
Maine_1988,0,0,17.32,0,0,0,0,0,1203840.0,0.03437856666666667,0.9856493333333335,0.0035142333333333326,0.004025233333333333,0.0059266,0.014350633333333331,58298
Maine_1989,0,0,18.05,0,0,0,0,0,1219961.0,0.03476838333333334,0.9844781166666668,0.0036306666666666657,0.004332616666666666,0.0065346,0.015521816666666664,59704
Maine_1990,0,0,18.8,0,0,0,0,0,1231296.0,0.0351582,0.9833069,0.0037471,0.00464,0.0071426,0.016693,55372
Maine_1991,0,0,19.33,0,0,0,0,0,1235439.0,0.03363983,0.98166129,0.0035848800000000004,0.00472849,0.00744831,0.01833862,54214
Maine_1992,0,0,19.86,0,0,1,0,0,1235748.0,0.032121460000000004,0.9800156800000001,0.00342266,0.00481698,0.0077540199999999995,0.01998424,56219
Maine_1993,0,0,20.39,0,0,1,0,0,1238256.0,0.030603090000000003,0.9783700700000001,0.00326044,0.00490547,0.00805973,0.02162986,50802
Maine_1994,1,0,20.92,0,0,1,0,0,1237687.0,0.02908472,0.9767244600000001,0.0030982199999999996,0.00499396,0.00836544,0.02327548,54982
Maine_1995,1,0,21.45,0,0,1,0,0,1237438.0,0.02756635,0.9750788500000002,0.0029359999999999994,0.0050824500000000005,0.00867115,0.0249211,59962
Maine_1996,1,0,21.98,0,0,1,0,0,1241436.0,0.02604798,0.9734332400000002,0.002773779999999999,0.005170940000000001,0.008976860000000001,0.026566720000000002,59852
Maine_1997,1,0,22.51,0,0,1,0,0,1245215.0,0.024529609999999997,0.9717876300000002,0.002611559999999999,0.005259430000000001,0.009282570000000002,0.028212340000000002,55337
Maine_1998,1,0,23.04,0,0,1,0,0,1247554.0,0.023011239999999995,0.9701420200000003,0.0024493399999999986,0.005347920000000001,0.009588280000000003,0.029857960000000003,59375
Maine_1999,1,0,23.57,0,0,1,0,0,1253040.0,0.021492869999999994,0.9684964100000003,0.0022871199999999984,0.005436410000000001,0.009893990000000004,0.03150358,63393
Maine_2000,1,0,24.1,0,0,1,0,0,1277072.0,0.0199745,0.9668508,0.0021249,0.0055249,0.0101997,0.0331492,58795
Maine_2001,1,0,22.2,0,0,1,0,0,1285692.0,0.0219652,0.9642482,0.0039724,0.0060755,0.0065428,0.0357518,56164
Maine_2002,1,0,23.8,0,0,1,0,0,1295960.0,0.0316424,0.9638373,0.0042692,0.0091662,0.0069061,0.0361627,55656
Maine_2003,1,0,23.7,0,0,1,0,0,1306513.0,0.0287152,0.965679,0.0052626,0.007093,0.0074362,0.034321,54804
Maine_2004,1,0,24.2,0,0,1,0,0,1313688.0,0.0271404,0.9562027,0.0071054,0.0086197,0.0053582,0.0437973,59424
Maine_2005,1,0,24.3,0,0,1,0,0,1318787.0,0.0266881,0.9668006,0.0054662,0.005627,0.0076367,0.0331994,61085
Maine_2006,1,0,25.8,0,0,1,0,0,1323619.0,0.0269587,0.9586529,0.006878,0.0083801,0.0079848,0.0413471,61483
Maine_2007,1,0,26.7,0,0,1,0,0,1327040.0,0.0293722,0.9622357,0.0052252,0.0095004,0.007442,0.0377642,62737
Maine_2008,1,0,25.4,0,0,1,0,0,1330509.0,0.0300159,0.9595541,0.0066879,0.0082006,0.0069268,0.0404459,59576
Maine_2009,1,0,26.9,0,0,1,0,0,1329590.0,0.0355804,0.961069,0.0076586,0.0059832,0.0075788,0.038931,60131
Maine_2010,1,0,26.8,0,0,1,0,0,1327651.0,0.0395833,0.9580247,0.0094907,0.0075617,0.0070216,0.0419753,59689
Maine_2011,1,0,28.4,0,0,1,0,0,1328473.0,0.039882,0.9565794,0.0091412,0.008404,0.0077405,0.0434206,59992
Maine_2012,1,0,28.0,0,0,1,0,0,1328094.0,0.0393258,0.9520195,0.0095657,0.0076678,0.0106286,0.0479806,58116
Maine_2013,1,0,28.2,0,0,1,0,0,1328543.0,0.0323525,0.9511632,0.0097828,0.007703,0.0110923,0.0488368,64023
Maine_2014,1,0,29.4,0,0,1,0,0,1331217.0,0.0283135,0.9492362,0.0123438,0.0075606,0.0070205,0.0507638,59237
Maine_2015,1,0,30.1,0,0,1,0,0,1329098.0,0.0262654,0.9490007,0.0096485,0.008117,0.0089593,0.0509993,58044
Maine_2016,1,0,31.1,0,0,1,0,0,1332348.0,0.0182986,0.9467897,0.012199,0.0097111,0.0094703,0.0532103,57418
Maine_2017,1,0,32.1,0,0,1,0,0,1335743.0,0.0212986,0.9415084,0.0102519,0.0105698,0.0125566,0.0584916,58928
Maine_2018,1,0,31.5,0,0,1,0,0,1340123.0,0.0171751,0.9482486,0.0097928,0.0103202,0.0074576,0.0517514,63295
Maine_2019,1,0,33.2,0,0,1,0,0,1345770.0,0.0158601,0.9472319,0.0120062,0.010524,0.008597,0.0527681,70523
Maine_2020,1,0,33.5,0,0,1,0,0,1363557.0,0.02339,0.919443,0.0102331,0.0089251,0.0083096,0.080557,66667
Maine_2021,1,0,36.0,0,0,1,0,0,1377238.0,0.0219693,0.9082331,0.0130375,0.0102283,0.0073471,0.0917669,71139
Maryland_1984,0,0,20.4,0,0,0,0,0,4365243.0,0.0275629,0.7497374,0.2296501,0.0159657,0.0020807,0.2502626,73992
Maryland_1985,0,0,21.42,0,0,0,0,0,4413071.0,0.026668833333333336,0.7482100333333334,0.22794886666666667,0.018016266666666666,0.0021971,0.25178996666666664,72566
