statecode,state_year,bachelors_and_above_perc,is_after_brady_bill_fed_check_law,has_universal_background_checks,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,median_income,statename,year,treatnew (21 states),treatyearnew
1,Alabama_1984,12.2,0,0,0,0,0,3951820,43113,Alabama,1984,0,0
1,Alabama_1985,12.2,0,0,0,0,0,3972523,44145,Alabama,1985,0,0
1,Alabama_1986,12.2,0,0,0,0,0,3991569,45277,Alabama,1986,0,0
1,Alabama_1987,12.2,0,0,0,0,0,4015264,45148,Alabama,1987,0,0
1,Alabama_1988,12.2,0,0,0,0,0,4023844,44047,Alabama,1988,0,0
1,Alabama_1989,12.2,0,0,0,0,0,4030222,45028,Alabama,1989,0,0
1,Alabama_1990,15.7,0,0,0,0,0,4048508,47092,Alabama,1990,0,0
1,Alabama_1991,15.7,0,0,0,0,0,4091025,47363,Alabama,1991,0,0
1,Alabama_1992,15.7,0,0,0,0,0,4139269,48989,Alabama,1992,0,0
1,Alabama_1993,15.7,0,0,0,0,0,4193114,46440,Alabama,1993,0,0
1,Alabama_1994,15.7,1,0,0,4,1,4232965,49324,Alabama,1994,0,0
1,Alabama_1995,15.7,1,0,0,0,0,4262731,46029,Alabama,1995,0,0
1,Alabama_1996,15.7,1,0,0,0,0,4290403,52272,Alabama,1996,0,0
1,Alabama_1997,15.7,1,0,0,0,0,4320281,53930,Alabama,1997,0,0
1,Alabama_1998,15.7,1,0,0,0,0,4351037,60418,Alabama,1998,0,0
1,Alabama_1999,15.7,1,0,0,0,0,4369862,59134,Alabama,1999,0,0
1,Alabama_2000,20.4,1,0,0,0,0,4452173,55888,Alabama,2000,0,0
1,Alabama_2001,20.2,1,0,0,0,0,4467634,53936,Alabama,2001,0,0
1,Alabama_2002,22.7,1,0,0,0,0,4480089,56789,Alabama,2002,0,0
1,Alabama_2003,22.7,1,0,0,0,0,4503491,55014,Alabama,2003,0,0
1,Alabama_2004,22.3,1,0,0,0,0,4530729,52667,Alabama,2004,0,0
1,Alabama_2005,19.8,1,0,0,0,0,4569805,51666,Alabama,2005,0,0
1,Alabama_2006,21.1,1,0,0,0,0,4628981,51124,Alabama,2006,0,0
1,Alabama_2007,21.4,1,0,0,0,0,4672840,55294,Alabama,2007,0,0
1,Alabama_2008,22,1,0,0,0,0,4718206,56105,Alabama,2008,0,0
1,Alabama_2009,22,1,0,0,17,1,4757938,50609,Alabama,2009,0,0
1,Alabama_2010,21.9,1,0,0,6,1,4785514,50975,Alabama,2010,0,0
1,Alabama_2011,22.3,1,0,0,0,0,4799642,51417,Alabama,2011,0,0
1,Alabama_2012,23.3,1,0,0,0,0,4816632,51384,Alabama,2012,0,0
1,Alabama_2013,23.5,1,0,0,8,1,4831586,55126,Alabama,2013,0,0
1,Alabama_2014,23.5,1,0,0,0,0,4843737,48432,Alabama,2014,0,0
1,Alabama_2015,24.2,1,0,0,0,0,4854803,50900,Alabama,2015,0,0
1,Alabama_2016,24.7,1,0,0,6,1,4866824,53314,Alabama,2016,0,0
1,Alabama_2017,25.5,1,0,0,0,0,4877989,56219,Alabama,2017,0,0
1,Alabama_2018,25.5,1,0,0,0,0,4891628,53879,Alabama,2018,0,0
1,Alabama_2019,26.3,1,0,0,0,0,4907965,59558,Alabama,2019,0,0
1,Alabama_2020,27.8,1,0,0,7,1,5031362,57243,Alabama,2020,0,0
1,Alabama_2021,27.4,1,0,0,0,0,5049846,56929,Alabama,2021,0,0
2,Alaska_1984,21.1,0,0,0,0,0,513702,80587,Alaska,1984,0,0
2,Alaska_1985,21.1,0,0,0,0,0,532495,83754,Alaska,1985,0,0
2,Alaska_1986,21.1,0,0,0,0,0,544268,74205,Alaska,1986,0,0
2,Alaska_1987,21.1,0,0,0,0,0,539309,76032,Alaska,1987,0,0
2,Alaska_1988,21.1,0,0,0,0,0,541983,73094,Alaska,1988,0,0
2,Alaska_1989,21.1,0,0,0,0,0,547159,76174,Alaska,1989,0,0
2,Alaska_1990,23,0,0,0,0,0,553120,79231,Alaska,1990,0,0
2,Alaska_1991,23,0,0,0,0,0,569273,79006,Alaska,1991,0,0
2,Alaska_1992,23,0,0,0,0,0,587073,79348,Alaska,1992,0,0
2,Alaska_1993,23,0,0,0,0,0,596993,79487,Alaska,1993,0,0
2,Alaska_1994,23,1,0,0,0,0,600624,82279,Alaska,1994,0,0
2,Alaska_1995,23,1,0,0,0,0,601345,84925,Alaska,1995,0,0
2,Alaska_1996,23,1,0,0,0,0,604918,91045,Alaska,1996,0,0
2,Alaska_1997,23,1,0,0,4,1,608846,81039,Alaska,1997,0,0
2,Alaska_1998,23,1,0,0,0,0,615205,84451,Alaska,1998,0,0
2,Alaska_1999,23,1,0,0,0,0,619500,83839,Alaska,1999,0,0
2,Alaska_2000,28.1,1,0,0,0,0,627963,83377,Alaska,2000,0,0
2,Alaska_2001,25.7,1,0,0,0,0,633714,87996,Alaska,2001,0,0
2,Alaska_2002,25.6,1,0,0,0,0,642337,79700,Alaska,2002,0,0
2,Alaska_2003,24,1,0,0,0,0,648414,76547,Alaska,2003,0,0
2,Alaska_2004,25.5,1,0,0,0,0,659286,79172,Alaska,2004,0,0
2,Alaska_2005,28.6,1,0,0,0,0,666946,77729,Alaska,2005,0,0
2,Alaska_2006,26.9,1,0,0,0,0,675302,75999,Alaska,2006,0,0
2,Alaska_2007,26,1,0,0,0,0,680300,82515,Alaska,2007,0,0
2,Alaska_2008,27.3,1,0,0,0,0,687455,80720,Alaska,2008,0,0
2,Alaska_2009,26.6,1,0,0,0,0,698895,77982,Alaska,2009,0,0
2,Alaska_2010,27.9,1,0,0,0,0,713982,72039,Alaska,2010,0,0
2,Alaska_2011,26.4,1,0,0,0,0,722349,69334,Alaska,2011,0,0
2,Alaska_2012,28,1,0,0,0,0,730810,75246,Alaska,2012,0,0
2,Alaska_2013,28,1,0,0,0,0,737626,84427,Alaska,2013,0,0
2,Alaska_2014,28,1,0,0,0,0,737075,77473,Alaska,2014,0,0
2,Alaska_2015,29.7,1,0,0,0,0,738430,85898,Alaska,2015,0,0
2,Alaska_2016,29.6,1,0,0,0,0,742575,85494,Alaska,2016,0,0
2,Alaska_2017,28.8,1,0,0,0,0,740983,86196,Alaska,2017,0,0
2,Alaska_2018,30.2,1,0,0,0,0,736624,74161,Alaska,2018,0,0
2,Alaska_2019,30.2,1,0,0,0,0,733603,83079,Alaska,2019,0,0
2,Alaska_2020,31.9,1,0,0,0,0,732923,78236,Alaska,2020,0,0
2,Alaska_2021,32.8,1,0,0,0,0,734182,81133,Alaska,2021,0,0
3,Arizona_1984,17.4,0,0,0,0,0,3067135,53362,Arizona,1984,0,0
3,Arizona_1985,17.4,0,0,0,0,0,3183538,57495,Arizona,1985,0,0
3,Arizona_1986,17.4,0,0,0,0,0,3308262,60347,Arizona,1986,0,0
3,Arizona_1987,17.4,0,0,0,0,0,3437103,61198,Arizona,1987,0,0
3,Arizona_1988,17.4,0,0,0,0,0,3535183,58371,Arizona,1988,0,0
3,Arizona_1989,17.4,0,0,0,0,0,3622185,60404,Arizona,1989,0,0
3,Arizona_1990,20.3,0,0,0,0,0,3679056,58921,Arizona,1990,0,0
3,Arizona_1991,20.3,0,0,0,9,1,3762394,59796,Arizona,1991,0,0
3,Arizona_1992,20.3,0,0,0,0,0,3867333,55727,Arizona,1992,0,0
3,Arizona_1993,20.3,0,0,0,0,0,3993390,56490,Arizona,1993,0,0
3,Arizona_1994,20.3,1,0,0,0,0,4147561,56754,Arizona,1994,0,0
3,Arizona_1995,20.3,1,0,0,0,0,4306908,54658,Arizona,1995,0,0
3,Arizona_1996,20.3,1,0,1,0,0,4432308,54575,Arizona,1996,0,0
3,Arizona_1997,20.3,1,0,1,0,0,4552207,55283,Arizona,1997,0,0
3,Arizona_1998,20.3,1,0,1,0,0,4667277,61791,Arizona,1998,0,0
3,Arizona_1999,20.3,1,0,1,0,0,4778332,60348,Arizona,1999,0,0
3,Arizona_2000,24.6,1,0,0,0,0,5160586,62766,Arizona,2000,0,0
3,Arizona_2001,24.4,1,0,0,0,0,5273477,65509,Arizona,2001,0,0
3,Arizona_2002,26.3,1,0,0,0,0,5396255,60007,Arizona,2002,0,0
3,Arizona_2003,26,1,0,0,0,0,5510364,60789,Arizona,2003,0,0
3,Arizona_2004,28,1,0,0,0,0,5652404,63043,Arizona,2004,0,0
3,Arizona_2005,28,1,0,0,0,0,5839077,62924,Arizona,2005,0,0
3,Arizona_2006,25.5,1,0,0,0,0,6029141,62850,Arizona,2006,0,0
3,Arizona_2007,25.3,1,0,0,0,0,6167681,61848,Arizona,2007,0,0
3,Arizona_2008,25.1,1,0,0,0,0,6280362,59180,Arizona,2008,0,0
3,Arizona_2009,25.6,1,0,0,0,0,6343154,57899,Arizona,2009,0,0
3,Arizona_2010,25.9,1,0,0,0,0,6407342,58400,Arizona,2010,0,0
3,Arizona_2011,26.6,1,0,0,21,1,6473416,58698,Arizona,2011,0,0
3,Arizona_2012,27.3,1,0,0,9,2,6556344,55616,Arizona,2012,0,0
3,Arizona_2013,27.4,1,0,0,0,0,6634690,61290,Arizona,2013,0,0
3,Arizona_2014,27.6,1,0,0,0,0,6732873,56424,Arizona,2014,0,0
3,Arizona_2015,27.7,1,0,0,4,1,6832810,59751,Arizona,2015,0,0
3,Arizona_2016,28.9,1,0,0,0,0,6944767,64468,Arizona,2016,0,0
3,Arizona_2017,29.4,1,0,0,0,0,7048088,65984,Arizona,2017,0,0
3,Arizona_2018,29.7,1,0,0,11,2,7164228,67201,Arizona,2018,0,0
3,Arizona_2019,30.2,1,0,0,0,0,7291843,74897,Arizona,2019,0,0
3,Arizona_2020,33,1,0,1,0,0,7179943,70220,Arizona,2020,0,0
3,Arizona_2021,32.4,1,0,1,0,0,7264877,70821,Arizona,2021,0,0
4,Arkansas_1984,10.8,0,0,0,0,0,2319768,39038,Arkansas,1984,0,0
4,Arkansas_1985,10.8,0,0,0,0,0,2327046,42021,Arkansas,1985,0,0
4,Arkansas_1986,10.8,0,0,0,0,0,2331984,44325,Arkansas,1986,0,0
4,Arkansas_1987,10.8,0,0,0,0,0,2342355,43073,Arkansas,1987,0,0
4,Arkansas_1988,10.8,0,0,0,0,0,2342656,44541,Arkansas,1988,0,0
4,Arkansas_1989,10.8,0,0,0,0,0,2346358,45343,Arkansas,1989,0,0
4,Arkansas_1990,13.3,0,0,0,0,0,2354343,45940,Arkansas,1990,0,0
4,Arkansas_1991,13.3,0,0,0,0,0,2370666,45590,Arkansas,1991,0,0
4,Arkansas_1992,13.3,0,0,1,0,0,2394098,45333,Arkansas,1992,0,0
4,Arkansas_1993,13.3,0,0,1,0,0,2423743,42657,Arkansas,1993,0,0
4,Arkansas_1994,13.3,1,0,1,0,0,2450605,46366,Arkansas,1994,0,0
4,Arkansas_1995,13.3,1,0,1,0,0,2480121,45716,Arkansas,1995,0,0
4,Arkansas_1996,13.3,1,0,1,0,0,2504858,46788,Arkansas,1996,0,0
4,Arkansas_1997,13.3,1,0,1,0,0,2524007,44175,Arkansas,1997,0,0
4,Arkansas_1998,13.3,1,0,1,15,1,2538202,46089,Arkansas,1998,0,0
4,Arkansas_1999,13.3,1,0,1,0,0,2551373,48418,Arkansas,1999,0,0
4,Arkansas_2000,18.4,1,0,0,0,0,2678588,46853,Arkansas,2000,0,0
4,Arkansas_2001,18.6,1,0,0,0,0,2691571,51143,Arkansas,2001,0,0
4,Arkansas_2002,18.3,1,0,0,0,0,2705927,48911,Arkansas,2002,0,0
4,Arkansas_2003,17.4,1,0,0,0,0,2724816,47257,Arkansas,2003,0,0
4,Arkansas_2004,18.8,1,0,0,0,0,2749686,50301,Arkansas,2004,0,0
4,Arkansas_2005,17.5,1,0,0,0,0,2781097,50981,Arkansas,2005,0,0
4,Arkansas_2006,18.2,1,0,0,0,0,2821761,49918,Arkansas,2006,0,0
4,Arkansas_2007,19.3,1,0,0,0,0,2848650,53438,Arkansas,2007,0,0
4,Arkansas_2008,18.8,1,0,0,0,0,2874554,49936,Arkansas,2008,0,0
4,Arkansas_2009,18.9,1,0,0,5,1,2896843,46252,Arkansas,2009,0,0
4,Arkansas_2010,19.5,1,0,0,6,1,2921998,48053,Arkansas,2010,0,0
4,Arkansas_2011,20.3,1,0,0,0,0,2941038,49862,Arkansas,2011,0,0
4,Arkansas_2012,21,1,0,0,0,0,2952876,46128,Arkansas,2012,0,0
4,Arkansas_2013,20.6,1,0,0,0,0,2960459,45872,Arkansas,2013,0,0
4,Arkansas_2014,21.4,1,0,0,0,0,2968759,51461,Arkansas,2014,0,0
4,Arkansas_2015,21.8,1,0,0,0,0,2979732,48944,Arkansas,2015,0,0
4,Arkansas_2016,22.4,1,0,0,0,0,2991815,51830,Arkansas,2016,0,0
4,Arkansas_2017,23.4,1,0,0,28,1,3003855,54988,Arkansas,2017,0,0
4,Arkansas_2018,23.3,1,0,0,0,0,3012161,53712,Arkansas,2018,0,0
4,Arkansas_2019,23.3,1,0,0,0,0,3020985,57799,Arkansas,2019,0,0
4,Arkansas_2020,24.9,1,0,0,0,0,3014195,53148,Arkansas,2020,0,0
4,Arkansas_2021,25.3,1,0,0,0,0,3028122,50784,Arkansas,2021,0,0
5,California_1984,19.6,0,0,0,57,2,25844393,62981,California,1984,0,0
5,California_1985,19.6,0,0,0,0,0,26441109,64969,California,1985,0,0
5,California_1986,19.6,0,0,0,8,1,27102237,68654,California,1986,0,0
5,California_1987,19.6,0,0,0,0,0,27777158,68969,California,1987,0,0
5,California_1988,19.6,0,0,0,11,1,28464249,66876,California,1988,0,0
5,California_1989,19.6,0,0,0,38,1,29218164,69833,California,1989,0,0
5,California_1990,23.4,0,0,0,0,0,29950111,67118,California,1990,0,0
5,California_1991,23.4,0,1,0,20,1,30414114,65490,California,1991,1,0
5,California_1992,23.4,0,1,1,14,1,30875920,66253,California,1992,1,1
5,California_1993,23.4,0,1,1,15,1,31147208,63086,California,1993,1,1
5,California_1994,23.4,1,1,1,0,0,31317179,64078,California,1994,1,1
5,California_1995,23.4,1,1,1,0,0,31493525,65542,California,1995,1,1
5,California_1996,23.4,1,1,1,0,0,31780829,66952,California,1996,1,1
5,California_1997,23.4,1,1,1,0,0,32217708,67025,California,1997,1,1
5,California_1998,23.4,1,1,1,0,0,32682794,68195,California,1998,1,1
5,California_1999,23.4,1,1,1,6,1,33145121,71169,California,1999,1,1
5,California_2000,27.5,1,1,1,0,0,33987977,73862,California,2000,1,1
5,California_2001,29.1,1,1,1,20,2,34479458,72501,California,2001,1,1
5,California_2002,27.9,1,1,1,8,1,34871843,71640,California,2002,1,1
5,California_2003,29.8,1,1,1,0,0,35253159,72801,California,2003,1,1
5,California_2004,31.7,1,1,1,10,1,35574576,70773,California,2004,1,1
5,California_2005,30.6,1,1,1,0,0,35827943,71977,California,2005,1,1
5,California_2006,29,1,1,1,8,1,36021202,74518,California,2006,1,1
5,California_2007,29.5,1,1,1,0,0,36250311,73007,California,2007,1,1
5,California_2008,29.6,1,1,1,13,1,36604337,71921,California,2008,1,1
5,California_2009,29.9,1,1,1,0,0,36961229,71058,California,2009,1,1
5,California_2010,30.1,1,1,1,0,0,37319550,67600,California,2010,1,1
5,California_2011,30.3,1,1,1,23,3,37636311,64428,California,2011,1,1
5,California_2012,30.9,1,1,1,10,1,37944551,67410,California,2012,1,1
5,California_2013,31,1,1,1,8,1,38253768,70823,California,2013,1,1
5,California_2014,31.7,1,1,1,0,0,38586706,69292,California,2014,1,1
5,California_2015,32.3,1,1,1,40,1,38904296,72774,California,2015,1,1
5,California_2016,32.9,1,1,1,0,0,39149186,75235,California,2016,1,1
5,California_2017,33.6,1,1,1,9,1,39337785,77410,California,2017,1,1
5,California_2018,34.2,1,1,1,29,1,39437463,76055,California,2018,1,1
5,California_2019,35,1,1,1,47,5,39437610,82772,California,2019,1,1
5,California_2020,36.9,1,1,1,7,1,39501653,81278,California,2020,1,1
5,California_2021,36.2,1,1,1,16,2,39142991,81575,California,2021,1,1
6,Colorado_1984,23,0,0,0,0,0,3169992,64261,Colorado,1984,0,0
6,Colorado_1985,23,0,0,0,0,0,3208723,67861,Colorado,1985,0,0
6,Colorado_1986,23,0,0,0,0,0,3237450,64351,Colorado,1986,0,0
6,Colorado_1987,23,0,0,0,0,0,3260480,60573,Colorado,1987,0,0
6,Colorado_1988,23,0,0,0,0,0,3262281,57883,Colorado,1988,0,0
6,Colorado_1989,23,0,0,0,0,0,3275818,56710,Colorado,1989,0,0
6,Colorado_1990,27,0,0,0,0,0,3303862,61963,Colorado,1990,0,0
6,Colorado_1991,27,0,0,0,0,0,3367567,61278,Colorado,1991,0,0
6,Colorado_1992,27,0,0,1,0,0,3459995,61661,Colorado,1992,0,0
6,Colorado_1993,27,0,0,1,5,1,3560884,63855,Colorado,1993,0,0
6,Colorado_1994,27,1,0,1,0,0,3653910,68615,Colorado,1994,0,0
6,Colorado_1995,27,1,0,1,0,0,3738061,72089,Colorado,1995,0,0
6,Colorado_1996,27,1,0,0,0,0,3812716,70640,Colorado,1996,0,0
6,Colorado_1997,27,1,0,0,0,0,3891293,73000,Colorado,1997,0,0
6,Colorado_1998,27,1,0,0,0,0,3968967,77633,Colorado,1998,0,0
6,Colorado_1999,27,1,0,0,39,1,4056133,78588,Colorado,1999,0,0
6,Colorado_2000,34.6,1,0,0,0,0,4326921,76108,Colorado,2000,0,0
6,Colorado_2001,35.2,1,0,0,0,0,4425687,75776,Colorado,2001,0,0
6,Colorado_2002,35.7,1,0,0,0,0,4490406,72935,Colorado,2002,0,0
6,Colorado_2003,36,1,0,0,0,0,4528732,73746,Colorado,2003,0,0
6,Colorado_2004,35.5,1,0,0,0,0,4575013,73166,Colorado,2004,0,0
6,Colorado_2005,35.5,1,0,0,0,0,4631888,70161,Colorado,2005,0,0
6,Colorado_2006,34.3,1,0,0,0,0,4720423,75027,Colorado,2006,0,0
6,Colorado_2007,35,1,0,0,10,1,4803868,80089,Colorado,2007,0,0
6,Colorado_2008,35.6,1,0,1,0,0,4889730,76877,Colorado,2008,0,0
6,Colorado_2009,35.9,1,0,1,0,0,4972195,70800,Colorado,2009,0,0
6,Colorado_2010,36.4,1,0,1,0,0,5047539,75009,Colorado,2010,0,0
6,Colorado_2011,36.7,1,0,1,0,0,5121900,70781,Colorado,2011,0,0
6,Colorado_2012,37.5,1,0,1,82,1,5193660,67688,Colorado,2012,0,0
6,Colorado_2013,37.8,1,1,1,0,0,5270774,79115,Colorado,2013,1,0
6,Colorado_2014,38.3,1,1,1,0,0,5352637,69811,Colorado,2014,1,1
6,Colorado_2015,39.2,1,1,1,12,1,5454328,76159,Colorado,2015,1,1
6,Colorado_2016,39.9,1,1,1,0,0,5543844,79671,Colorado,2016,1,1
6,Colorado_2017,41.2,1,1,1,8,1,5617421,82877,Colorado,2017,1,1
6,Colorado_2018,41.7,1,1,1,0,0,5697155,78801,Colorado,2018,1,1
6,Colorado_2019,42.7,1,1,1,9,1,5758486,76832,Colorado,2019,1,1
6,Colorado_2020,44.2,1,1,1,0,0,5784865,87689,Colorado,2020,1,1
6,Colorado_2021,44.4,1,1,1,32,4,5811297,84954,Colorado,2021,1,1
7,Connecticut_1984,20.7,0,0,0,0,0,3180014,74597,Connecticut,1984,0,0
7,Connecticut_1985,20.7,0,0,0,0,0,3201131,74864,Connecticut,1985,0,0
7,Connecticut_1986,20.7,0,0,0,0,0,3223740,77436,Connecticut,1986,0,0
7,Connecticut_1987,20.7,0,0,0,0,0,3247291,75183,Connecticut,1987,0,0
7,Connecticut_1988,20.7,0,0,0,0,0,3271953,79961,Connecticut,1988,0,0
7,Connecticut_1989,20.7,0,0,0,0,0,3283403,89534,Connecticut,1989,0,0
7,Connecticut_1990,27.2,0,0,0,0,0,3289056,78369,Connecticut,1990,0,0
7,Connecticut_1991,27.2,0,0,0,0,0,3288640,82006,Connecticut,1991,0,0
7,Connecticut_1992,27.2,0,0,1,0,0,3274997,77524,Connecticut,1992,0,0
7,Connecticut_1993,27.2,0,1,1,0,0,3272325,73164,Connecticut,1993,1,0
7,Connecticut_1994,27.2,1,1,1,0,0,3268346,74535,Connecticut,1994,1,1
7,Connecticut_1995,27.2,1,1,1,0,0,3265293,71269,Connecticut,1995,1,1
7,Connecticut_1996,27.2,1,1,1,0,0,3267030,72657,Connecticut,1996,1,1
7,Connecticut_1997,27.2,1,1,1,0,0,3268514,74270,Connecticut,1997,1,1
7,Connecticut_1998,27.2,1,1,1,5,1,3272563,77481,Connecticut,1998,1,1
7,Connecticut_1999,27.2,1,1,1,0,0,3282031,82529,Connecticut,1999,1,1
7,Connecticut_2000,31.6,1,1,1,0,0,3411777,79156,Connecticut,2000,1,1
7,Connecticut_2001,32.4,1,1,1,0,0,3432835,81836,Connecticut,2001,1,1
7,Connecticut_2002,32.6,1,1,1,0,0,3458749,80626,Connecticut,2002,1,1
7,Connecticut_2003,33.5,1,1,1,0,0,3484336,81166,Connecticut,2003,1,1
7,Connecticut_2004,34.5,1,1,1,0,0,3496094,79225,Connecticut,2004,1,1
7,Connecticut_2005,36.8,1,1,1,0,0,3506956,79042,Connecticut,2005,1,1
7,Connecticut_2006,33.7,1,1,1,0,0,3517460,84062,Connecticut,2006,1,1
7,Connecticut_2007,34.7,1,1,1,0,0,3527270,84019,Connecticut,2007,1,1
7,Connecticut_2008,35.6,1,1,1,0,0,3545579,81594,Connecticut,2008,1,1
7,Connecticut_2009,35.6,1,1,1,0,0,3561807,82092,Connecticut,2009,1,1
7,Connecticut_2010,35.5,1,1,1,11,1,3579173,82189,Connecticut,2010,1,1
7,Connecticut_2011,36.2,1,1,1,0,0,3588632,78973,Connecticut,2011,1,1
7,Connecticut_2012,37.1,1,1,1,30,1,3595211,75954,Connecticut,2012,1,1
7,Connecticut_2013,37.2,1,1,1,0,0,3595792,80721,Connecticut,2013,1,1
7,Connecticut_2014,38,1,1,1,0,0,3595697,80374,Connecticut,2014,1,1
7,Connecticut_2015,38.3,1,1,1,0,0,3588561,83355,Connecticut,2015,1,1
7,Connecticut_2016,38.6,1,1,1,0,0,3579830,85720,Connecticut,2016,1,1
7,Connecticut_2017,38.7,1,1,1,0,0,3575324,82125,Connecticut,2017,1,1
7,Connecticut_2018,39.6,1,1,1,0,0,3574561,78561,Connecticut,2018,1,1
7,Connecticut_2019,39.8,1,1,1,0,0,3566022,92507,Connecticut,2019,1,1
7,Connecticut_2020,42.4,1,1,1,0,0,3597362,83141,Connecticut,2020,1,1
7,Connecticut_2021,42.1,1,1,1,0,0,3623355,80958,Connecticut,2021,1,1
8,Delaware_1984,17.5,0,0,0,0,0,611565,64306,Delaware,1984,0,0
8,Delaware_1985,17.5,0,0,0,0,0,618280,55335,Delaware,1985,0,0
8,Delaware_1986,17.5,0,0,0,0,0,627559,60645,Delaware,1986,0,0
8,Delaware_1987,17.5,0,0,0,0,0,636947,66906,Delaware,1987,0,0
8,Delaware_1988,17.5,0,0,0,0,0,647622,67357,Delaware,1988,0,0
8,Delaware_1989,17.5,0,0,0,0,0,658273,67843,Delaware,1989,0,0
8,Delaware_1990,21.4,0,0,0,0,0,669063,62106,Delaware,1990,0,0
8,Delaware_1991,21.4,0,0,0,0,0,680495,63391,Delaware,1991,0,0
8,Delaware_1992,21.4,0,0,1,0,0,690158,67724,Delaware,1992,0,0
8,Delaware_1993,21.4,0,0,1,0,0,699475,66773,Delaware,1993,0,0
8,Delaware_1994,21.4,1,0,1,0,0,708416,65061,Delaware,1994,0,0
8,Delaware_1995,21.4,1,0,1,0,0,718265,61857,Delaware,1995,0,0
8,Delaware_1996,21.4,1,0,1,0,0,727090,67809,Delaware,1996,0,0
8,Delaware_1997,21.4,1,0,1,0,0,735024,72663,Delaware,1997,0,0
8,Delaware_1998,21.4,1,0,1,0,0,744066,69068,Delaware,1998,0,0
8,Delaware_1999,21.4,1,0,1,0,0,753538,76061,Delaware,1999,0,0
8,Delaware_2000,24,1,0,1,0,0,786373,79461,Delaware,2000,0,0
8,Delaware_2001,28.6,1,0,1,0,0,795699,76091,Delaware,2001,0,0
8,Delaware_2002,29.5,1,0,1,0,0,806169,74982,Delaware,2002,0,0
8,Delaware_2003,28.1,1,0,1,0,0,818003,72386,Delaware,2003,0,0
8,Delaware_2004,26.9,1,0,1,0,0,830803,69087,Delaware,2004,0,0
8,Delaware_2005,25.6,1,0,1,0,0,845150,71254,Delaware,2005,0,0
8,Delaware_2006,27,1,0,1,0,0,859268,70637,Delaware,2006,0,0
8,Delaware_2007,26.1,1,0,1,0,0,871749,71507,Delaware,2007,0,0
8,Delaware_2008,27.5,1,0,1,0,0,883874,63959,Delaware,2008,0,0
8,Delaware_2009,28.7,1,0,1,0,0,891730,65969,Delaware,2009,0,0
8,Delaware_2010,27.8,1,0,1,0,0,899647,68759,Delaware,2010,0,0
8,Delaware_2011,28.8,1,0,1,0,0,907590,65989,Delaware,2011,0,0
8,Delaware_2012,29.5,1,0,1,0,0,915518,57896,Delaware,2012,0,0
8,Delaware_2013,29.8,1,0,1,0,0,924062,63014,Delaware,2013,0,0
8,Delaware_2014,30.6,1,0,1,0,0,933131,65895,Delaware,2014,0,0
8,Delaware_2015,30.9,1,0,1,0,0,942065,66049,Delaware,2015,0,0
8,Delaware_2016,31,1,1,1,0,0,949989,65536,Delaware,2016,1,0
8,Delaware_2017,31.5,1,1,1,0,0,957942,71799,Delaware,2017,1,1
8,Delaware_2018,31.3,1,1,1,0,0,966985,70145,Delaware,2018,1,1
8,Delaware_2019,33.2,1,1,1,0,0,976668,78628,Delaware,2019,1,1
8,Delaware_2020,34.7,1,1,1,0,0,992114,73292,Delaware,2020,1,1
8,Delaware_2021,35.6,1,1,1,0,0,1004807,68687,Delaware,2021,1,1
9,Florida_1984,14.9,0,0,0,0,0,11039925,49277,Florida,1984,0,0
9,Florida_1985,14.9,0,0,0,0,0,11351118,51393,Florida,1985,0,0
9,Florida_1986,14.9,0,0,0,9,1,11667505,54073,Florida,1986,0,0
9,Florida_1987,14.9,0,0,0,16,1,11997283,56027,Florida,1987,0,0
9,Florida_1988,14.9,0,0,0,0,0,12306395,56098,Florida,1988,0,0
9,Florida_1989,14.9,0,0,0,0,0,12637715,55185,Florida,1989,0,0
9,Florida_1990,18.3,0,0,0,38,2,13018365,53801,Florida,1990,0,0
9,Florida_1991,18.3,0,0,0,0,0,13289497,53016,Florida,1991,0,0
9,Florida_1992,18.3,0,0,0,0,0,13504775,51914,Florida,1992,0,0
9,Florida_1993,18.3,0,0,0,0,0,13713593,52861,Florida,1993,0,0
9,Florida_1994,18.3,1,0,0,0,0,13961798,53129,Florida,1994,0,0
9,Florida_1995,18.3,1,0,0,0,0,14185403,52678,Florida,1995,0,0
9,Florida_1996,18.3,1,0,1,0,0,14426911,52857,Florida,1996,0,0
9,Florida_1997,18.3,1,0,1,0,0,14683350,54801,Florida,1997,0,0
9,Florida_1998,18.3,1,0,1,0,0,14908230,58157,Florida,1998,0,0
9,Florida_1999,18.3,1,0,1,0,0,15111244,58449,Florida,1999,0,0
9,Florida_2000,22.8,1,0,0,0,0,16047515,61303,Florida,2000,0,0
9,Florida_2001,24.6,1,0,0,0,0,16356966,55871,Florida,2001,0,0
9,Florida_2002,25.7,1,0,0,0,0,16689370,57425,Florida,2002,0,0
9,Florida_2003,25.8,1,0,0,0,0,17004085,57549,Florida,2003,0,0
9,Florida_2004,26,1,0,0,0,0,17415318,58283,Florida,2004,0,0
9,Florida_2005,25.4,1,0,0,0,0,17842038,59787,Florida,2005,0,0
9,Florida_2006,25.3,1,0,0,0,0,18166990,61528,Florida,2006,0,0
9,Florida_2007,25.8,1,0,0,0,0,18367842,59986,Florida,2007,0,0
9,Florida_2008,25.8,1,0,1,0,0,18527305,56585,Florida,2008,0,0
9,Florida_2009,25.3,1,0,1,0,0,18652644,57763,Florida,2009,0,0
